shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag,MyUnknownColumn,lead_time_days,delay_flag,cost_per_unit,anomaly_flag
SHP3387,DR-4339,Hurricane,72970,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38100,38100,38080,DALLAS,Region VI,3/22/2022,3/24/2022,Truck,Medrelief inc,31.5,1200150,1,1,,2,1,31.5,0
SHP3388,DR-4339,Hurricane,82970,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,36700,36680,36650,DALLAS,Region VI,3/22/2022,3/27/2022,Truck,Powergrid supply,676,24795680,1,1,,5,1,676,0
SHP3389,DR-4339,Hurricane,92970,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,36500,36480,36450,ATLANTA,Region IV,3/23/2022,3/25/2022,Truck,Powergrid supply,356,12986880,1,1,,2,1,356,0
SHP3390,DR-4339,Hurricane,12971,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,36800,36780,36770,ATLANTA,Region IV,3/23/2022,3/26/2022,Truck,Blueriver logistics,682,25083960,1,1,,3,1,682,0
SHP3391,DR-4339,Hurricane,22971,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39000,38950,38900,ATLANTA,Region IV,3/24/2022,3/26/2022,Truck,Blueriver logistics,349,13593550,1,1,,2,1,349,0
SHP3392,DR-4339,Hurricane,32971,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36400,36380,36360,DALLAS,Region VI,3/24/2022,3/29/2022,Truck,Safecover inc,730,26557400,1,1,,5,1,730,0
SHP3393,DR-4339,Hurricane,42971,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18000,17980,17970,DALLAS,Region VI,3/25/2022,3/30/2022,Truck,Powergrid supply,3620,65087600,1,1,,5,1,3620,0
SHP3394,DR-4339,Hurricane,52971,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37300,37300,37280,ATLANTA,Region IV,3/25/2022,3/28/2022,Truck,Comfortco,1550,57815000,1,1,,3,1,1550,0
SHP3395,DR-4339,Hurricane,62971,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36100,36080,36060,ATLANTA,Region IV,3/26/2022,3/29/2022,Truck,Careplus supply,305,11004400,1,1,,3,1,305,0
SHP3396,DR-4339,Hurricane,72971,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38200,38200,38180,DALLAS,Region VI,3/26/2022,3/29/2022,Truck,Medrelief inc,31.6,1207120,1,1,,3,1,31.6,0
SHP3397,DR-4339,Hurricane,82971,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,36800,36780,36750,DALLAS,Region VI,3/27/2022,3/31/2022,Truck,Powergrid supply,678,24936840,1,1,,4,1,678,0
SHP3398,DR-4339,Hurricane,92971,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,36600,36580,36550,ATLANTA,Region IV,3/27/2022,3/30/2022,Truck,Powergrid supply,357,13059060,1,1,,3,1,357,0
SHP3399,DR-4339,Hurricane,12972,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,36900,36880,36870,ATLANTA,Region IV,3/28/2022,3/30/2022,Truck,Blueriver logistics,684,25225920,1,1,,2,1,684,0
SHP3400,DR-4339,Hurricane,22972,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39100,39050,39000,ATLANTA,Region IV,3/28/2022,3/31/2022,Truck,Blueriver logistics,350,13667500,1,1,,3,1,350,0
SHP3401,DR-4339,Hurricane,32972,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36500,36480,36460,DALLAS,Region VI,3/29/2022,4/2/2022,Truck,Safecover inc,732,26703360,1,1,,4,1,732,0
SHP3402,DR-4339,Hurricane,42972,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18050,18030,18020,DALLAS,Region VI,3/29/2022,4/4/2022,Truck,Powergrid supply,3630,65448900,1,1,,6,1,3630,0
SHP3403,DR-4339,Hurricane,52972,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37400,37400,37380,ATLANTA,Region IV,3/30/2022,4/1/2022,Truck,Comfortco,1555,58157000,1,1,,2,1,1555,0
SHP3404,DR-4339,Hurricane,62972,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36200,36180,36160,ATLANTA,Region IV,3/30/2022,4/3/2022,Truck,Careplus supply,306,11071080,1,1,,4,1,306,0
SHP3405,DR-4339,Hurricane,72972,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38300,38300,38280,DALLAS,Region VI,3/31/2022,4/2/2022,Truck,Medrelief inc,31.7,1214110,1,1,,2,1,31.7,0
SHP3406,DR-4339,Hurricane,82972,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,36900,36880,36850,DALLAS,Region VI,3/31/2022,4/5/2022,Truck,Powergrid supply,680,25078400,1,1,,5,1,680,0
SHP3407,DR-4339,Hurricane,92972,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,36700,36680,36650,ATLANTA,Region IV,4/1/2022,4/3/2022,Truck,Powergrid supply,358,13131440,1,1,,2,1,358,0
SHP3408,DR-4339,Hurricane,12973,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,37000,36980,36970,ATLANTA,Region IV,4/1/2022,4/4/2022,Truck,Blueriver logistics,686,25368280,1,1,,3,1,686,0
SHP3409,DR-4339,Hurricane,22973,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39200,39150,39100,ATLANTA,Region IV,4/2/2022,4/4/2022,Truck,Blueriver logistics,351,13741650,1,1,,2,1,351,0
SHP3410,DR-4339,Hurricane,32973,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36600,36580,36560,DALLAS,Region VI,4/2/2022,4/7/2022,Truck,Safecover inc,734,26849720,1,1,,5,1,734,0
SHP3411,DR-4339,Hurricane,42973,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18100,18080,18070,DALLAS,Region VI,4/3/2022,4/8/2022,Truck,Powergrid supply,3640,65811200,1,1,,5,1,3640,0
SHP3412,DR-4339,Hurricane,52973,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37500,37500,37480,ATLANTA,Region IV,4/3/2022,4/6/2022,Truck,Comfortco,1560,58500000,1,1,,3,1,1560,0
SHP3413,DR-4339,Hurricane,62973,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36300,36280,36260,ATLANTA,Region IV,4/4/2022,4/7/2022,Truck,Careplus supply,307,11137960,1,1,,3,1,307,0
SHP3414,DR-4339,Hurricane,72973,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38400,38400,38380,DALLAS,Region VI,4/4/2022,4/7/2022,Truck,Medrelief inc,31.8,1221120,1,1,,3,1,31.8,0
SHP3415,DR-4339,Hurricane,82973,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,37000,36980,36950,DALLAS,Region VI,4/5/2022,4/9/2022,Truck,Powergrid supply,682,25220360,1,1,,4,1,682,0
SHP3416,DR-4339,Hurricane,92973,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,36800,36780,36750,ATLANTA,Region IV,4/5/2022,4/8/2022,Truck,Powergrid supply,359,13204020,1,1,,3,1,359,0
SHP3417,DR-4339,Hurricane,12974,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,37100,37080,37070,ATLANTA,Region IV,4/6/2022,4/8/2022,Truck,Blueriver logistics,688,25511040,1,1,,2,1,688,0
SHP3418,DR-4339,Hurricane,22974,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39300,39250,39200,ATLANTA,Region IV,4/6/2022,4/9/2022,Truck,Blueriver logistics,352,13816000,1,1,,3,1,352,0
SHP3419,DR-4339,Hurricane,32974,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36700,36680,36660,DALLAS,Region VI,4/7/2022,4/11/2022,Truck,Safecover inc,736,26996480,1,1,,4,1,736,0
SHP3420,DR-4339,Hurricane,42974,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18150,18130,18120,DALLAS,Region VI,4/7/2022,4/13/2022,Truck,Powergrid supply,3650,66174500,1,1,,6,1,3650,0
SHP3421,DR-4339,Hurricane,52974,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37600,37600,37580,ATLANTA,Region IV,4/8/2022,4/10/2022,Truck,Comfortco,1565,58844000,1,1,,2,1,1565,0
SHP3422,DR-4339,Hurricane,62974,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36400,36380,36360,ATLANTA,Region IV,4/8/2022,4/12/2022,Truck,Careplus supply,308,11205040,1,1,,4,1,308,0
SHP3423,DR-4339,Hurricane,72974,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38500,38500,38480,DALLAS,Region VI,4/9/2022,4/11/2022,Truck,Medrelief inc,31.9,1228150,1,1,,2,1,31.9,0
SHP3424,DR-4339,Hurricane,82974,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,37100,37080,37050,DALLAS,Region VI,4/9/2022,4/14/2022,Truck,Powergrid supply,684,25362720,1,1,,5,1,684,0
SHP3425,DR-4339,Hurricane,92974,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,36900,36880,36850,ATLANTA,Region IV,4/10/2022,4/12/2022,Truck,Powergrid supply,360,13276800,1,1,,2,1,360,0
SHP3426,DR-4339,Hurricane,12975,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,37200,37180,37170,ATLANTA,Region IV,4/10/2022,4/13/2022,Truck,Blueriver logistics,690,25654200,1,1,,3,1,690,0
SHP3427,DR-4339,Hurricane,22975,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39400,39350,39300,ATLANTA,Region IV,4/11/2022,4/13/2022,Truck,Blueriver logistics,353,13890550,1,1,,2,1,353,0
SHP3428,DR-4339,Hurricane,32975,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36800,36780,36760,DALLAS,Region VI,4/11/2022,4/16/2022,Truck,Safecover inc,738,27143640,1,1,,5,1,738,0
SHP3429,DR-4339,Hurricane,42975,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18200,18180,18170,DALLAS,Region VI,4/12/2022,4/17/2022,Truck,Powergrid supply,3660,66538800,1,1,,5,1,3660,0
SHP3430,DR-4339,Hurricane,52975,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37600,37600,37580,ATLANTA,Region IV,4/12/2022,4/15/2022,Truck,Comfortco,1570,59032000,1,1,,3,1,1570,0
SHP3431,DR-4339,Hurricane,62975,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36500,36480,36460,ATLANTA,Region IV,4/13/2022,4/16/2022,Truck,Careplus supply,309,11272320,1,1,,3,1,309,0
SHP3432,DR-4339,Hurricane,72975,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,38600,38600,38580,DALLAS,Region VI,4/13/2022,4/16/2022,Truck,Medrelief inc,32,1235200,1,1,,3,1,32,0
SHP3433,DR-4339,Hurricane,82975,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,37200,37180,37150,DALLAS,Region VI,4/14/2022,4/18/2022,Truck,Powergrid supply,686,25505480,1,1,,4,1,686,0
SHP3434,DR-4339,Hurricane,92975,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,37000,36980,36950,ATLANTA,Region IV,4/14/2022,4/17/2022,Truck,Powergrid supply,361,13349780,1,1,,3,1,361,0
SHP3435,DR-4339,Hurricane,12976,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,37300,37280,37270,ATLANTA,Region IV,4/15/2022,4/17/2022,Truck,Blueriver logistics,692,25797760,1,1,,2,1,692,0
SHP3436,DR-4339,Hurricane,22976,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,39500,39450,39400,ATLANTA,Region IV,4/15/2022,4/18/2022,Truck,Blueriver logistics,354,13965300,1,1,,3,1,354,0
SHP3437,DR-4339,Hurricane,32976,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,36900,36880,36860,DALLAS,Region VI,4/16/2022,4/20/2022,Truck,Safecover inc,740,27291200,1,1,,4,1,740,0
SHP3438,DR-4339,Hurricane,42976,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18250,18230,18220,DALLAS,Region VI,4/16/2022,4/22/2022,Truck,Powergrid supply,3670,66904100,1,1,,6,1,3670,0
SHP3439,DR-4339,Hurricane,52976,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,37700,37700,37680,ATLANTA,Region IV,4/17/2022,4/19/2022,Truck,Comfortco,1575,59377500,1,1,,2,1,1575,0
SHP3440,DR-4339,Hurricane,62976,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,36600,36580,36560,ATLANTA,Region IV,4/17/2022,4/21/2022,Truck,Careplus supply,310,11339800,1,1,,4,1,310,0
